track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	430.6	430.6	430.6	1060,490,788,482	898.5	12851.2	39.4851998	73.5851720	4513.9
1	427.6	427.6	427.6	6,294,458,292	536.2	8800.0	39.4852003	73.5851719	4513.9
2	427.6	427.6	427.6	446,726,298,150	328.2	7776.3	39.4852003	73.5851719	4513.9
3	485.6	479.6	487.6	1604,698,302,32	300.7	7036.1	39.4851984	73.5851684	4513.8
4	432.6	432.6	432.6	206,656,348,210	402.0	6645.6	39.4852000	73.5851722	4513.8
5	480.6	479.6	485.6	1312,200,324,92	321.0	6141.2	39.4851984	73.5851688	4513.8
6	326.4	326.4	326.4	978,754,490,136	503.9	6116.3	39.4844622	73.5852431	4526.8
7	432.6	432.6	432.6	88,514,348,174	382.8	5974.3	39.4852000	73.5851722	4513.8
8	196.3	196.3	196.3	1424,556,410,146	432.6	5954.2	39.4844139	73.5850484	4519.9
9	302.4	301.4	305.4	44,206,538,208	561.5	5835.0	39.4844622	73.5852440	4526.8
10	306.4	306.4	306.4	580,966,264,92	273.1	5599.7	39.4844622	73.5852435	4526.8
11	429.6	428.6	431.6	1276,634,434,242	470.6	5584.8	39.4852000	73.5851722	4513.9
12	205.3	197.3	205.3	1478,838,350,144	368.8	5442.9	39.4844136	73.5850504	4519.9
13	432.6	432.6	432.6	0,374,346,236	408.2	5321.6	39.4852000	73.5851722	4513.8
14	427.6	427.6	427.6	50,270,286,180	335.1	5237.8	39.4852003	73.5851719	4513.9
15	199.3	196.3	203.3	1150,886,346,102	358.2	5200.0	39.4844137	73.5850493	4519.9
16	304.4	299.4	306.4	110,264,414,152	438.0	5153.3	39.4844621	73.5852438	4526.8
17	358.5	356.5	360.5	14,346,516,98	517.6	5138.9	39.4844639	73.5852430	4526.8
18	317.4	316.4	317.4	44,230,426,74	427.9	5118.8	39.4844617	73.5852418	4526.8
19	428.6	427.6	430.6	1438,864,364,216	388.6	5087.4	39.4852003	73.5851721	4513.8
20	196.3	196.3	196.3	1216,864,334,96	343.5	5076.9	39.4844139	73.5850484	4519.9
21	479.6	478.6	487.6	1286,148,202,52	200.3	5006.0	39.4851982	73.5851691	4513.8
22	396.5	396.5	396.5	1372,694,286,386	476.1	4963.1	39.4852018	73.5851691	4513.8
23	194.3	194.3	195.3	1154,914,332,110	345.4	4932.6	39.4844143	73.5850479	4519.9
24	432.6	432.6	432.6	318,748,290,164	329.4	4930.8	39.4852000	73.5851722	4513.8
25	430.6	430.6	434.6	1406,832,354,248	421.4	4926.5	39.4851998	73.5851720	4513.9
26	290.4	288.4	295.4	554,752,384,156	407.4	4845.0	39.4844610	73.5852430	4526.8
27	297.4	297.4	298.4	0,562,450,130	465.4	4839.7	39.4844618	73.5852444	4526.8
28	270.4	270.4	270.4	212,0,342,106	348.3	4779.8	39.4844039	73.5850510	4519.9
29	311.4	311.4	311.4	492,850,326,104	337.9	4774.6	39.4844620	73.5852427	4526.8
30	367.5	365.5	369.5	8,904,548,104	546.0	4761.1	39.4844687	73.5852446	4526.9
31	427.6	427.6	431.6	1232,802,314,154	343.6	4760.8	39.4852003	73.5851719	4513.9
32	429.6	429.6	433.6	1500,812,332,198	335.5	4747.7	39.4852000	73.5851722	4513.9
