ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	1.978	палка-ручка-пробка	13.0	31.4	корка-жёлтая-на-скале	0.468	44.3	-2.0	12.0	12.2	bbox	0	222.4	219.4	222.4	125,23,52,90	6694.8	39.4795616	73.5922396	5220.2
2	2	1.638	стакан-марка-красная	13.0	4.7	порода-в-тени	0.958	45.1	-2.0	2.0	2.8	bbox	1	54.1	52.1	54.1	9,21,68,116	6634.5	39.4795590	73.5922405	5220.3
3	3	1.022	палка-древко-контроль	5.4	21.5	снег-в-тени	1.764	63.1	-6.0	-20.0	20.9	bbox	2	298.6	298.6	301.6	787,860,90,62	5875.8	39.4795590	73.5922430	5220.2
4	4	0.906	палка-древко-контроль	4.5	20.0	снег-в-тени	1.642	61.6	-6.0	-19.0	19.9	bbox	3	302.6	302.6	302.6	789,873,98,68	5676.5	39.4795598	73.5922428	5220.2
5	5	1.432	палка-ручка-пробка	11.4	3.9	лишайник-жёлтый-на-камне	0.664	71.8	-2.0	14.0	14.1	bbox	4	294.6	294.6	296.6	0,635,51,40	4344.9	39.4795587	73.5922428	5220.2
6	6	0.382	рюкзак-синий	3.0	2.0	снег-в-тени	0.829	40.8	-2.0	-14.0	14.1	bbox	5	303.6	303.6	310.6	883,685,49,62	4062.1	39.4795599	73.5922425	5220.2
7	7	1.076	палка-древко-контроль	8.2	8.6	снег-в-тени	2.021	50.2	-6.0	-23.0	23.8	bbox	6	307.6	307.6	309.6	55,53,40,74	4022.6	39.4795601	73.5922415	5220.2
8	8	1.307	палка-древко-контроль	10.4	1.9	снег-в-тени	0.745	43.5	-5.0	-5.0	7.1	bbox	7	229.5	224.4	229.5	479,45,40,70	3886.0	39.4795622	73.5922418	5220.3
9	9	1.781	стакан-марка-красная	14.2	3.5	корка-жёлтая-на-скале	0.655	53.3	0.0	10.0	10.0	bbox	8	265.5	263.5	282.6	531,853,86,38	3795.3	39.4795589	73.5922411	5220.2
10	10	2.025	стакан-марка-красная	16.2	4.3	корка-жёлтая-на-скале	1.121	45.5	-4.0	7.0	8.1	bbox	9	178.4	178.4	179.4	235,473,30,70	3679.1	39.4795598	73.5922402	5220.2
11	11	1.929	палка-ручка-пробка	14.4	19.2	корка-жёлтая-на-скале	0.698	56.5	-3.0	11.0	11.4	bbox	10	256.5	256.5	256.5	0,635,51,46	3668.0	39.4795596	73.5922409	5220.2
12	12	1.603	палка-древко-бирюзовое	12.2	13.8	снег-в-тени	2.549	66.3	-8.0	-26.0	27.2	bbox	11	310.6	309.6	310.6	0,73,45,42	3656.6	39.4795600	73.5922410	5220.2
13	13	0.720	рюкзак-синий	4.1	14.1	снег-в-тени	1.260	24.7	-3.0	-15.0	15.3	bbox	12	237.5	236.5	242.5	57,765,44,40	3584.4	39.4795621	73.5922419	5220.2
14	14	1.549	палка-ручка-пробка	12.2	7.5	лишайник-жёлтый-на-камне	0.714	68.2	-2.0	13.0	13.2	bbox	13	310.6	299.6	310.6	89,1015,42,48	3507.3	39.4795600	73.5922410	5220.2
15	15	0.952	палка-древко-контроль	6.1	16.0	снег-в-тени	1.879	57.6	-7.0	-21.0	22.1	bbox	14	299.6	299.6	299.6	785,939,81,38	3289.6	39.4795592	73.5922428	5220.2
16	16	2.020	стакан-марка-красная	16.2	0.8	корка-жёлтая-на-скале	1.119	49.0	-4.0	7.0	8.1	bbox	15	180.4	180.4	181.4	469,491,34,41	3122.6	39.4795608	73.5922402	5220.2
17	17	1.258	палка-ручка-пробка	9.9	6.3	лишайник-жёлтый-на-камне	0.534	69.4	-2.0	16.0	16.1	bbox	16	304.6	299.6	310.6	281,647,40,39	2920.9	39.4795600	73.5922421	5220.2
18	18	2.137	стакан-марка-красная	15.6	24.3	корка-жёлтая-на-скале	0.949	25.5	-1.0	11.0	11.0	bbox	17	331.7	331.7	331.7	723,1003,43,42	2910.3	39.4795578	73.5922392	5220.2
19	19	0.648	палка-древко-контроль	4.1	11.0	снег-в-тени	1.276	30.6	-4.0	-16.0	16.5	bbox	18	94.2	94.2	110.2	1830,216,81,93	2874.6	39.4795601	73.5922396	5220.2
20	20	1.008	палка-древко-контроль	7.8	7.0	снег-в-тени	1.668	48.6	-3.0	-21.0	21.2	bbox	19	296.6	279.6	296.6	861,687,45,45	2797.1	39.4795587	73.5922429	5220.2
21	21	1.341	палка-древко-контроль	9.2	19.2	снег-в-тени	2.186	60.8	-6.0	-24.0	24.7	bbox	20	297.6	297.6	297.6	817,827,74,40	2752.6	39.4795589	73.5922430	5220.2
22	22	0.608	стакан-марка-красная	3.2	12.9	снег-розовый	0.919	62.7	8.0	2.0	8.2	bbox	21	83.2	83.2	84.2	0,367,61,48	2659.9	39.4795595	73.5922408	5220.2
23	23	1.307	палка-ручка-пробка	9.9	11.8	лишайник-жёлтый-на-камне	0.518	63.9	-2.0	16.0	16.1	bbox	22	280.6	279.6	282.6	0,27,25,52	2650.6	39.4795594	73.5922429	5220.2
24	24	1.229	палка-древко-контроль	9.5	9.0	снег-в-тени	2.098	50.6	-5.0	-24.0	24.5	bbox	23	88.2	86.2	88.2	0,881,18,52	2643.3	39.4795601	73.5922403	5220.2
25	25	1.234	палка-ручка-пробка	7.6	22.0	корка-жёлтая-на-скале	0.351	53.7	2.0	16.0	16.1	bbox	24	36.1	34.1	49.1	887,536,36,38	2592.3	39.4795605	73.5922404	5220.3
26	26	1.857	палка-ручка-контроль	13.9	18.4	корка-жёлтая-на-скале	0.354	39.2	-1.0	14.0	14.0	bbox	25	52.1	39.1	53.1	206,313,32,51	2581.7	39.4795596	73.5922406	5220.3
27	27	2.253	стакан-марка-красная	12.0	47.1	снег-освещённый	0.587	96.9	-1.0	1.0	1.4	bbox	26	82.2	82.2	83.2	0,353,39,37	2543.9	39.4795591	73.5922411	5220.2
28	28	1.277	рюкзак-синий	10.2	2.3	снег-в-тени	2.044	36.5	-1.0	-24.0	24.0	bbox	27	272.5	262.5	284.6	875,263,56,25	2496.0	39.4795588	73.5922437	5220.2
29	29	1.591	стакан-марка-красная	12.5	7.8	корка-жёлтая-на-скале	0.758	42.0	5.0	12.0	13.0	bbox	28	340.7	340.7	340.7	1069,987,44,44	2490.6	39.4795577	73.5922397	5220.2
30	30	0.676	палка-древко-контроль	2.2	17.2	снег-в-тени	1.311	58.8	-6.0	-16.0	17.1	bbox	29	231.5	231.5	235.5	65,944,41,34	2447.0	39.4795623	73.5922420	5220.3
31	31	1.252	палка-древко-контроль	4.0	32.1	снег-пересвеченный	1.270	73.7	-8.0	-11.0	13.6	bbox	30	186.4	186.4	188.4	531,0,121,26	2426.3	39.4795614	73.5922403	5220.2
32	32	1.412	рюкзак-синий	10.0	18.4	снег-в-тени	2.230	20.4	1.0	-24.0	24.0	bbox	31	310.6	308.6	311.6	62,153,83,33	2402.6	39.4795600	73.5922410	5220.2
33	33	2.125	стакан-марка-красная	17.0	0.4	корка-жёлтая-на-скале	0.903	49.4	-4.0	9.0	9.8	bbox	32	122.2	118.2	128.3	981,49,22,34	2331.6	39.4795596	73.5922401	5220.2
34	34	1.685	стакан-марка-красная	13.4	4.7	корка-жёлтая-на-скале	1.012	45.1	-1.0	7.0	7.1	bbox	33	255.5	246.5	256.5	503,1015,58,26	2328.6	39.4795596	73.5922410	5220.2
35	35	1.768	стакан-марка-красная	14.1	1.2	снег-розовый	1.145	51.0	-3.0	3.0	4.2	bbox	34	163.3	163.3	166.3	935,277,42,46	2287.2	39.4795593	73.5922404	5220.2
36	36	1.505	палка-ручка-контроль	11.2	15.6	корка-жёлтая-на-скале	0.273	42.0	1.0	16.0	16.0	bbox	35	33.1	33.1	34.1	1853,217,39,34	2270.9	39.4795601	73.5922399	5220.3
37	37	1.704	палка-ручка-контроль	12.5	18.8	корка-жёлтая-на-скале	0.321	38.8	0.0	15.0	15.0	bbox	36	218.4	205.4	220.4	529,169,36,34	2226.3	39.4795611	73.5922387	5220.2
38	38	1.602	стакан-марка-красная	12.8	2.0	корка-жёлтая-на-скале	0.760	47.8	1.0	9.0	9.1	bbox	37	257.5	257.5	257.5	577,997,46,22	2225.0	39.4795591	73.5922408	5220.2
39	39	1.589	стакан-марка-красная	12.5	7.5	снег-розовый	0.990	57.3	0.0	7.0	7.0	bbox	38	312.6	310.6	316.6	809,545,30,40	2212.0	39.4795597	73.5922414	5220.2
40	40	1.421	рюкзак-синий	10.0	18.6	снег-в-тени	2.230	20.2	0.0	-24.0	24.0	bbox	39	154.3	154.3	154.3	199,905,42,43	2185.2	39.4795596	73.5922394	5220.2
41	41	0.961	палка-древко-контроль	7.1	10.6	снег-в-тени	1.963	52.2	-7.0	-22.0	23.1	bbox	40	75.1	74.1	84.2	60,97,37,30	2135.9	39.4795581	73.5922426	5220.2
42	42	2.172	стакан-марка-красная	17.1	11.0	корка-жёлтая-на-скале	1.222	38.8	-5.0	7.0	8.6	bbox	41	132.3	129.3	146.3	423,0,30,39	2126.5	39.4795595	73.5922419	5220.2
43	43	1.107	палка-ручка-контроль	8.6	7.4	корка-жёлтая-на-скале	0.765	50.2	-1.0	21.0	21.0	bbox	42	342.7	342.7	342.7	148,964,53,23	2120.5	39.4795574	73.5922397	5220.2
44	44	0.516	палка-древко-контроль	4.1	0.8	снег-в-тени	0.922	42.4	-4.0	-14.0	14.6	bbox	43	153.3	153.3	153.3	299,881,58,110	2114.0	39.4795596	73.5922396	5220.2
45	45	0.805	палка-древко-контроль	2.2	21.1	снег-в-тени	1.187	62.7	-6.0	-14.0	15.2	bbox	44	161.3	161.3	161.3	1068,727,37,68	2098.4	39.4795598	73.5922402	5220.2
46	46	2.216	стакан-марка-красная	17.5	10.6	корка-жёлтая-на-скале	1.118	39.2	-5.0	8.0	9.4	bbox	45	130.3	129.3	132.3	268,17,22,40	2079.9	39.4795595	73.5922418	5220.2
47	47	1.677	стакан-марка-красная	12.6	15.7	порода-в-тени	0.905	34.1	-1.0	5.0	5.1	bbox	46	259.5	250.5	261.5	639,845,34,39	2075.4	39.4795590	73.5922404	5220.2
48	48	1.770	палка-древко-контроль	13.9	9.0	снег-в-тени	2.530	50.6	-3.0	-28.0	28.2	bbox	47	4.0	4.0	4.0	1532,179,52,26	2066.4	39.4795579	73.5922402	5220.3
49	49	0.716	палка-древко-контроль	2.0	18.8	снег-в-тени	1.237	60.4	-6.0	-15.0	16.2	bbox	48	233.5	232.5	235.5	75,635,42,30	2021.4	39.4795625	73.5922420	5220.2
50	50	1.302	рюкзак-синий	10.2	7.4	снег-в-тени	2.088	31.4	-1.0	-24.0	24.0	bbox	49	317.6	317.6	317.6	460,241,36,34	2011.8	39.4795582	73.5922415	5220.2
51	51	1.786	палка-ручка-контроль	13.4	17.2	корка-жёлтая-на-скале	0.293	40.4	0.0	14.0	14.0	bbox	50	26.1	25.0	27.1	1697,201,32,38	2011.7	39.4795597	73.5922399	5220.3
52	52	1.222	палка-древко-контроль	9.1	12.9	снег-в-тени	2.307	54.5	-9.0	-24.0	25.6	bbox	51	251.5	251.5	251.5	481,29,48,22	2005.0	39.4795601	73.5922414	5220.2
53	53	1.835	стакан-марка-красная	14.3	11.4	корка-жёлтая-на-скале	1.084	38.4	-2.0	7.0	7.3	bbox	52	153.3	153.3	154.3	591,89,26,44	1979.1	39.4795596	73.5922396	5220.2
54	54	2.020	стакан-марка-красная	16.2	1.0	корка-жёлтая-на-скале	1.119	48.8	-4.0	7.0	8.1	bbox	53	331.7	329.6	331.7	905,1039,32,38	1972.7	39.4795578	73.5922392	5220.2
55	55	2.267	палка-ручка-пробка	16.4	27.1	корка-жёлтая-на-скале	0.884	48.6	-5.0	10.0	11.2	bbox	54	124.2	124.2	128.3	667,53,23,38	1944.3	39.4795591	73.5922403	5220.2
56	56	1.035	рюкзак-синий	8.1	6.6	снег-в-тени	0.684	32.2	-3.0	-7.0	7.6	bbox	55	233.5	231.5	234.5	117,687,46,34	1908.7	39.4795625	73.5922420	5220.2
57	57	1.803	стакан-марка-красная	14.4	0.4	корка-жёлтая-на-скале	0.765	50.2	-1.0	9.0	9.1	bbox	56	155.3	152.3	158.3	1351,164,34,33	1893.4	39.4795601	73.5922394	5220.2
58	58	0.820	рюкзак-синий	3.6	19.2	снег-в-тени	1.152	19.6	-2.0	-12.0	12.2	bbox	57	332.7	331.7	332.7	551,922,34,61	1865.9	39.4795579	73.5922391	5220.2
59	59	1.929	стакан-марка-красная	14.8	15.7	корка-жёлтая-на-скале	1.033	34.1	-2.0	8.0	8.2	bbox	58	62.1	58.1	67.1	701,157,38,30	1855.0	39.4795589	73.5922402	5220.3
60	60	1.064	палка-ручка-контроль	6.0	21.1	корка-жёлтая-на-скале	1.057	36.5	6.0	20.0	20.9	bbox	59	339.7	339.7	339.7	1115,945,34,26	1824.4	39.4795577	73.5922394	5220.2
61	61	0.810	палка-ручка-пробка	6.1	7.9	лишайник-жёлтый-на-камне	0.734	67.8	-1.0	22.0	22.0	bbox	60	339.7	339.7	339.7	1185,97,48,24	1813.1	39.4795577	73.5922394	5220.2
62	62	1.845	стакан-марка-красная	14.3	12.5	корка-жёлтая-на-скале	1.097	37.3	-2.0	7.0	7.3	bbox	61	69.1	59.1	70.1	1793,197,34,36	1759.3	39.4795587	73.5922414	5220.2
63	63	1.332	рюкзак-синий	10.4	7.5	снег-в-тени	0.562	46.3	-2.0	-4.0	4.5	bbox	62	154.3	153.3	154.3	91,215,20,100	1748.9	39.4795596	73.5922394	5220.2
64	64	1.102	палка-ручка-пробка	6.7	20.0	лишайник-жёлтый-на-камне	0.350	55.7	2.0	17.0	17.1	bbox	63	339.7	339.7	339.7	1051,207,30,41	1713.7	39.4795577	73.5922394	5220.2
65	65	0.336	рюкзак-синий	2.0	6.3	снег-в-тени	1.012	45.1	1.0	-16.0	16.0	bbox	64	301.6	300.6	301.6	1585,77,50,20	1707.6	39.4795599	73.5922428	5220.2
66	66	0.967	палка-древко-контроль	7.1	10.9	снег-в-тени	1.964	52.5	-7.0	-22.0	23.1	bbox	65	19.0	7.0	19.0	0,505,27,24	1702.4	39.4795589	73.5922409	5220.3
67	67	1.103	рюкзак-синий	8.1	12.5	порода-в-тени	0.789	26.3	-3.0	-7.0	7.6	bbox	66	236.5	236.5	236.5	0,585,49,33	1693.5	39.4795622	73.5922420	5220.2
68	68	2.136	палка-древко-контроль	17.1	0.4	снег-в-тени	2.896	41.2	-2.0	-31.0	31.1	bbox	67	308.6	308.6	308.6	177,49,34,31	1674.0	39.4795601	73.5922415	5220.2
