track	t_best	t0	t1	bbox	score	lat	lon	alt
0	50.1	36.0	51.1	1166,203,251,134	36023.0	39.4833794	73.5849044	4553.9
1	39.1	38.0	51.1	931,513,244,134	35083.0	39.4833840	73.5848960	4553.9
2	382.5	381.5	390.5	233,871,184,90	30062.2	39.4827628	73.5849836	4589.4
3	399.5	399.5	402.5	817,925,184,100	29451.6	39.4827644	73.5849828	4589.3
4	391.5	384.5	392.5	693,863,188,90	29397.1	39.4827648	73.5849843	4589.4
5	420.5	420.5	420.5	397,851,194,94	29150.1	39.4827640	73.5849829	4589.3
6	511.7	502.7	512.7	663,811,184,94	28814.5	39.4827543	73.5849842	4589.3
7	383.5	383.5	397.5	341,845,186,92	28303.1	39.4827630	73.5849838	4589.3
8	121.2	120.2	123.2	863,469,176,92	25837.9	39.4830543	73.5851876	4565.2
9	510.7	510.7	510.7	669,818,184,87	25337.8	39.4827540	73.5849843	4589.3
10	191.2	190.2	192.2	1367,316,178,93	24929.4	39.4830556	73.5851851	4565.1
11	380.5	379.5	380.5	419,859,162,82	24725.9	39.4827629	73.5849833	4589.3
12	100.1	95.1	100.1	929,478,176,97	24225.8	39.4830567	73.5851872	4565.2
13	52.1	52.1	54.1	1145,321,156,91	23705.5	39.4833789	73.5849066	4553.9
14	118.2	103.1	118.2	1005,449,284,104	19662.4	39.4830525	73.5851879	4565.2
15	30.0	28.0	33.0	1532,141,125,72	18958.2	39.4833850	73.5848957	4553.9
16	212.3	212.3	222.3	1833,0,87,93	17445.0	39.4830552	73.5851853	4565.1
17	53.1	53.1	54.1	1172,225,123,72	17319.2	39.4833773	73.5849113	4553.9
18	419.5	419.5	419.5	1005,387,136,64	17290.7	39.4827640	73.5849828	4589.4
19	211.3	209.3	211.3	1581,270,124,67	16607.9	39.4830548	73.5851853	4565.2
20	216.3	216.3	216.3	1454,197,115,62	14408.2	39.4830558	73.5851860	4565.2
21	415.5	412.5	415.5	921,385,108,56	14348.5	39.4827630	73.5849821	4589.4
22	118.2	96.1	119.2	935,365,150,116	14040.9	39.4830525	73.5851879	4565.2
23	124.2	124.2	124.2	979,406,106,61	13514.0	39.4830544	73.5851877	4565.2
24	516.7	516.7	516.7	1827,323,93,54	13368.1	39.4827533	73.5849835	4589.3
25	173.2	173.2	173.2	1187,955,134,94	12866.3	39.4830529	73.5851838	4565.2
26	418.5	416.5	418.5	961,397,120,68	12519.0	39.4827637	73.5849825	4589.4
27	161.2	161.2	161.2	1817,0,103,61	12288.1	39.4830550	73.5851870	4565.2
28	164.2	163.2	175.2	1357,787,98,68	12132.9	39.4830548	73.5851853	4565.2
29	178.2	178.2	186.2	1151,959,113,70	12021.6	39.4830530	73.5851836	4565.2
30	172.2	172.2	172.2	1133,865,98,66	11842.7	39.4830530	73.5851839	4565.2
31	219.3	217.3	221.3	1655,53,98,60	11715.9	39.4830557	73.5851863	4565.1
32	119.2	101.1	128.2	1021,601,196,90	11639.7	39.4830531	73.5851878	4565.2
33	379.5	378.5	385.5	685,661,90,52	11321.1	39.4827632	73.5849831	4589.3
34	414.5	412.5	414.5	91,625,40,104	11119.5	39.4827627	73.5849818	4589.4
35	463.6	463.6	466.6	777,89,92,58	11045.4	39.4827596	73.5849843	4589.3
36	507.7	501.6	509.7	1203,462,90,51	11043.0	39.4827541	73.5849844	4589.3
37	462.6	459.6	462.6	787,649,90,52	10954.5	39.4827595	73.5849842	4589.3
38	154.2	154.2	160.2	1833,971,87,58	10861.3	39.4830544	73.5851873	4565.2
39	521.7	520.7	526.7	691,835,90,50	10776.9	39.4827518	73.5849835	4589.3
40	209.3	206.3	211.3	1351,343,96,52	10640.5	39.4830540	73.5851853	4565.2
41	416.5	412.5	419.5	945,304,104,61	10632.7	39.4827632	73.5849822	4589.4
42	133.2	133.2	134.2	1241,927,88,50	10402.9	39.4830550	73.5851872	4565.2
43	98.1	98.1	100.1	913,557,90,48	9984.0	39.4830567	73.5851878	4565.2
44	125.2	105.1	128.2	997,405,90,52	9943.9	39.4830543	73.5851875	4565.2
45	484.6	484.6	485.6	1611,588,92,45	9905.1	39.4827600	73.5849832	4589.3
46	398.5	394.5	398.5	1753,302,112,49	9854.6	39.4827645	73.5849829	4589.4
47	119.2	99.1	119.2	841,649,52,72	9816.9	39.4830531	73.5851878	4565.2
48	405.5	405.5	406.5	1077,893,124,38	9565.1	39.4827644	73.5849819	4589.3
49	175.2	174.2	177.2	0,30,73,60	9482.3	39.4830529	73.5851842	4565.2
50	2.0	0.0	2.0	519,943,82,50	9390.0	39.4833728	73.5848989	4554.0
51	113.1	102.1	117.2	857,477,100,114	9186.8	39.4830523	73.5851879	4565.2
52	426.6	425.6	429.6	887,669,78,52	8997.6	39.4827640	73.5849826	4589.4
53	187.2	187.2	187.2	853,549,112,70	8891.5	39.4830542	73.5851846	4565.2
54	514.7	512.7	515.7	1113,943,74,48	8719.9	39.4827538	73.5849833	4589.3
55	35.0	34.0	36.0	941,635,72,59	8325.7	39.4833851	73.5848963	4553.9
56	492.6	491.6	494.6	801,529,86,80	8267.9	39.4827586	73.5849845	4589.3
57	487.6	487.6	488.6	1017,699,74,54	8175.1	39.4827597	73.5849835	4589.3
58	398.5	393.5	403.5	948,495,29,94	7630.6	39.4827645	73.5849829	4589.4
59	456.6	454.6	456.6	1625,375,82,42	7617.7	39.4827614	73.5849839	4589.3
60	377.5	376.5	377.5	807,515,74,40	7578.1	39.4827631	73.5849833	4589.3
61	188.2	188.2	200.3	865,785,98,64	7240.6	39.4830545	73.5851847	4565.1
62	421.5	421.5	423.5	921,505,74,40	7139.9	39.4827639	73.5849831	4589.3
63	500.6	500.6	500.6	1022,965,71,50	6898.9	39.4827564	73.5849855	4589.4
64	97.1	94.1	97.1	967,561,68,36	6859.8	39.4830566	73.5851882	4565.2
